accommodates,bathrooms,cleaning_fee,review_scores_rating,bedrooms,beds,log_price,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,instant_bookable_f,instant_bookable_t
7.0,2.0,1.0,86.0,2.0,3.0,4.905274778,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5.0,2.0,1.0,80.0,2.0,2.0,6.214608098,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,3.0,1.0,97.0,1.0,1.0,4.234106505,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,1.0,94.0,1.0,1.0,3.713572067,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,2.0,1.0,100.0,2.0,2.0,5.220355825,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,95.8,1.0,1.0,4.204692619,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,94.0,1.0,1.0,4.356708827,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.5,1.0,98.0,1.0,1.0,3.496507561,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,91.0,1.0,1.0,4.442651256,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,82.0,1.0,1.0,4.369447852,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,89.4,2.0,2.0,5.010635294,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,100.0,0.0,1.0,4.48863637,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4.0,1.0,1.0,91.0,1.0,2.0,4.787491743,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,94.2,1.0,1.0,4.304065093,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
4.0,1.0,1.0,97.0,2.0,3.0,5.598421959,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,2.0,1.0,100.0,2.0,2.0,4.976733742,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,0.0,95.0,1.0,1.0,4.521788577,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,90.6,1.0,1.0,6.214608098,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,87.0,1.0,1.0,4.65396035,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,2.0,0.0,97.0,1.0,1.0,3.912023005,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
14.0,2.5,1.0,95.0,4.0,9.0,5.988961417,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,1.0,100.0,0.0,1.0,4.700480366,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,2.0,1.0,91.0,1.0,2.0,4.691347882,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,0.0,100.0,0.0,1.0,4.406719247,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,100.0,1.0,1.0,4.934473933,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,2.0,1.0,93.0,1.0,1.0,4.990432587,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0.0,96.6,1.0,1.0,3.401197382,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,0.0,95.0,1.0,1.0,4.077537444,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,1.0,1.0,94.2,2.0,2.0,4.744932128,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6.0,2.0,1.0,40.0,2.0,2.0,6.549650742,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6.0,2.0,1.0,100.0,2.0,3.0,5.241747015,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8.0,4.5,1.0,98.4,4.0,5.0,6.212606096,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,1.0,94.6,1.0,2.0,5.857933154,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10.0,3.5,1.0,97.8,5.0,5.0,6.620073207,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,93.0,1.0,2.0,5.187385806,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,84.0,1.0,1.0,4.787491743,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,94.0,1.0,1.0,4.59511985,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,92.0,1.0,2.0,5.192956851,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,95.0,1.0,1.0,4.234106505,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,1.0,1.0,100.0,1.0,1.0,4.65396035,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6.0,1.0,1.0,90.0,2.0,4.0,4.304065093,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,94.0,1.0,1.0,5.703782475,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5.0,2.0,1.0,91.2,2.0,2.0,6.173786104,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4.0,1.0,1.0,98.2,2.0,2.0,5.899897354,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,89.0,1.0,1.0,4.59511985,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5.0,1.0,1.0,97.0,2.0,2.0,5.135798437,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,1.0,1.0,97.0,2.0,2.0,4.934473933,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,1.0,1.0,92.0,1.0,2.0,4.48863637,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,3.0,0.0,100.0,2.0,2.0,6.395261598,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,100.0,1.0,1.0,3.850147602,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,2.0,0.0,86.6,1.0,1.0,6.214608098,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,89.4,3.0,1.0,4.553876892,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,88.0,1.0,1.0,4.17438727,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,95.0,1.0,2.0,4.795790546,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,0.0,80.0,1.0,1.0,3.258096538,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,99.0,1.0,1.0,4.143134726,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,95.0,1.0,1.0,4.49980967,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,90.0,1.0,2.0,4.127134385,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,100.0,1.0,1.0,3.555348061,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,1.0,99.0,1.0,1.0,4.787491743,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,96.0,1.0,1.0,3.465735903,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,3.5,1.0,80.0,3.0,3.0,5.370638028,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,96.0,1.0,1.0,4.442651256,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,2.5,0.0,92.0,1.0,1.0,3.912023005,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.5,1.0,96.0,1.0,1.0,3.912023005,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,1.0,1.0,84.0,2.0,2.0,5.075173815,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,93.8,1.0,1.0,5.247024072,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,99.0,1.0,1.0,4.941642423,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,86.8,1.0,1.0,4.262679877,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,92.2,1.0,1.0,4.077537444,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,2.0,1.0,98.0,1.0,1.0,3.63758616,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
10.0,2.0,1.0,75.0,2.0,4.0,5.521460918,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,90.0,2.0,2.0,5.416100402,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,96.0,1.0,1.0,3.583518938,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
12.0,2.5,1.0,94.0,5.0,5.0,7.240649694,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,2.5,1.0,80.0,1.0,1.0,4.234106505,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,97.0,1.0,1.0,5.220355825,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8.0,1.5,1.0,100.0,4.0,5.0,5.616771098,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.5,0.0,100.0,1.0,2.0,4.248495242,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,0.0,100.0,1.0,2.0,4.553876892,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,2.0,1.0,94.8,2.0,2.0,4.744932128,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
8.0,3.0,1.0,99.0,3.0,4.0,5.926926026,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,90.8,2.0,2.0,5.857933154,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,94.0,1.0,2.0,4.976733742,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,100.0,1.0,1.0,5.407171771,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,1.0,1.0,96.0,2.0,3.0,5.043425117,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4.0,1.0,0.0,95.6,1.0,1.0,4.094344562,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,1.0,99.0,1.0,1.0,4.59511985,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4.0,1.0,1.0,100.0,3.0,4.0,5.517452896,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,0.0,92.6,0.0,2.0,5.926926026,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,80.0,1.0,1.0,3.218875825,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,97.0,1.0,2.0,4.584967479,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,1.0,92.2,1.0,1.0,5.616771098,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,91.0,1.0,1.0,4.382026635,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,99.0,1.0,2.0,5.298317367,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5.0,1.5,1.0,93.8,2.0,4.0,4.605170186,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,93.0,1.0,1.0,3.688879454,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.5,1.0,93.0,1.0,1.0,4.418840608,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,3.0,0.0,95.8,1.0,1.0,5.703782475,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,1.0,100.0,1.0,1.0,4.744932128,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,1.0,80.0,0.0,1.0,3.555348061,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,100.0,1.0,1.0,4.262679877,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,87.0,1.0,1.0,5.225746674,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
10.0,3.0,1.0,100.0,3.0,3.0,5.888877958,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,100.0,1.0,1.0,4.828313737,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,94.0,1.0,1.0,4.234106505,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,1.0,93.0,1.0,1.0,4.369447852,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,1.0,1.0,96.0,1.0,3.0,5.416100402,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,97.2,1.0,1.0,5.686975356,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
10.0,1.0,0.0,73.0,3.0,5.0,4.700480366,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,1.0,95.0,1.0,1.0,3.713572067,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,94.0,1.0,1.0,4.905274778,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.0,1.0,1.0,100.0,2.0,5.0,6.263398263,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,97.0,1.0,1.0,4.356708827,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,80.0,1.0,1.0,4.17438727,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,88.0,1.0,1.0,3.80666249,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,100.0,0.0,1.0,3.688879454,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,97.0,1.0,1.0,3.688879454,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,2.0,1.0,83.0,1.0,1.0,4.976733742,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,2.0,1.0,91.0,1.0,1.0,3.912023005,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,90.0,1.0,1.0,3.688879454,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,2.0,0.0,96.0,1.0,1.0,4.553876892,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.5,1.0,98.0,2.0,2.0,4.882801923,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,100.0,1.0,2.0,5.521460918,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.5,0.0,100.0,1.0,1.0,4.077537444,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,1.0,96.0,1.0,1.0,4.787491743,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6.0,1.0,1.0,100.0,1.0,2.0,5.164785974,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,100.0,1.0,1.0,4.553876892,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,2.0,1.0,93.0,2.0,2.0,4.86753445,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6.0,2.5,0.0,99.0,2.0,2.0,6.684611728,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,0.0,97.0,1.0,2.0,4.553876892,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,89.0,1.0,1.0,3.761200116,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.5,1.0,80.0,1.0,1.0,5.393627546,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,2.0,0.0,96.0,3.0,5.0,4.219507705,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,100.0,0.0,1.0,5.023880521,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5.0,1.0,0.0,100.0,2.0,3.0,5.247024072,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,1.0,94.4,1.0,2.0,5.370638028,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,1.0,1.0,91.0,2.0,3.0,5.164785974,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6.0,2.0,1.0,100.0,3.0,4.0,6.212606096,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,97.0,1.0,1.0,4.317488114,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,1.0,1.0,95.0,1.0,2.0,4.094344562,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
12.0,2.0,1.0,95.0,4.0,6.0,5.700443573,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,3.0,0.0,88.0,1.0,2.0,3.891820298,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,90.0,1.0,1.0,4.382026635,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,2.0,1.0,97.0,1.0,1.0,4.553876892,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,95.0,0.0,1.0,4.644390899,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,98.0,1.0,1.0,5.220355825,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
16.0,3.0,0.0,93.0,6.0,9.0,5.003946306,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,2.5,1.0,100.0,1.0,1.0,3.761200116,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,60.0,1.0,1.0,3.555348061,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,0.0,80.8,1.0,1.0,4.094344562,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5.0,1.0,0.0,93.0,1.0,2.0,5.384495063,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,1.0,1.0,91.0,1.0,1.0,4.17438727,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
10.0,2.0,1.0,92.8,3.0,1.0,5.272999559,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,80.0,2.0,2.0,5.347107531,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,99.0,0.0,1.0,4.905274778,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,86.0,1.0,1.0,4.584967479,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,100.0,1.0,1.0,4.454347296,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,1.0,96.4,1.0,1.0,4.248495242,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,2.0,1.0,99.0,2.0,2.0,5.517452896,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,2.0,1.0,86.0,1.0,1.0,3.912023005,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6.0,2.5,1.0,90.0,2.0,2.0,5.799092654,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,77.0,0.0,1.0,4.317488114,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,1.0,100.0,1.0,1.0,5.062595033,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8.0,2.5,1.0,96.0,3.0,3.0,5.988961417,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,86.0,1.0,1.0,4.605170186,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,99.0,1.0,2.0,4.442651256,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,87.0,1.0,1.0,4.060443011,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,97.0,1.0,1.0,3.688879454,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,100.0,1.0,2.0,4.442651256,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,91.0,0.0,1.0,4.605170186,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.0,2.0,1.0,80.0,3.0,3.0,4.905274778,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,0.0,95.0,1.0,2.0,4.094344562,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,1.0,0.0,93.0,0.0,1.0,4.753590191,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,1.5,1.0,98.4,1.0,2.0,4.828313737,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,2.0,0.0,96.4,1.0,1.0,5.521460918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,80.0,1.0,1.0,3.737669618,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,100.0,1.0,1.0,5.433722004,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,0.0,100.0,1.0,1.0,3.828641396,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,0.0,100.0,1.0,2.0,4.356708827,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,97.0,0.0,2.0,4.828313737,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.0,1.0,1.0,100.0,2.0,3.0,4.828313737,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,88.0,1.0,1.0,4.17438727,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0,1.0,1.0,70.0,1.0,3.0,5.616771098,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,96.0,2.0,2.0,4.394449155,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,93.0,1.0,1.0,4.744932128,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.5,1.0,100.0,1.0,1.0,4.382026635,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8.0,3.5,1.0,100.0,4.0,6.0,6.855408799,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,0.0,94.0,1.0,3.0,3.871201011,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,1.0,96.0,1.0,1.0,5.003946306,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,98.0,0.0,1.0,4.48863637,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,90.0,2.0,2.0,5.298317367,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
9.0,3.0,1.0,96.0,3.0,3.0,5.521460918,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,1.0,1.0,100.0,1.0,2.0,4.442651256,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,1.0,1.0,95.0,0.0,2.0,4.787491743,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,1.0,1.0,91.0,1.0,3.0,5.521460918,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,87.0,1.0,1.0,4.248495242,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.5,1.0,98.0,1.0,1.0,4.787491743,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5.0,2.0,1.0,96.4,2.0,3.0,5.010635294,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,93.0,1.0,1.0,4.795790546,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,96.0,1.0,2.0,5.010635294,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,88.0,1.0,1.0,4.17438727,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,95.0,1.0,2.0,4.934473933,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,1.0,98.0,1.0,2.0,4.317488114,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,1.0,80.0,1.0,2.0,4.605170186,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,2.0,0.0,93.6,1.0,1.0,4.17438727,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,100.0,1.0,1.0,5.129898715,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,90.0,0.0,1.0,4.787491743,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,1.0,1.0,91.0,2.0,3.0,5.293304825,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,0.0,83.0,1.0,1.0,5.703782475,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,1.0,96.4,1.0,1.0,4.382026635,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
4.0,1.0,1.0,94.0,1.0,2.0,4.700480366,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,93.0,1.0,2.0,5.38907173,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,85.6,1.0,1.0,4.86753445,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6.0,1.0,1.0,100.0,2.0,4.0,5.771441123,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,96.0,1.0,2.0,4.442651256,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,1.0,0.0,88.4,2.0,2.0,5.857933154,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,96.0,1.0,1.0,3.583518938,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
6.0,2.0,1.0,100.0,2.0,2.0,5.733341277,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,0.0,100.0,0.0,1.0,4.941642423,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6.0,2.0,1.0,89.0,2.0,5.0,4.59511985,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.5,1.0,94.0,1.0,1.0,4.48863637,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,1.0,97.0,1.0,1.0,4.828313737,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
