accommodates,bathrooms,cleaning_fee,review_scores_rating,bedrooms,beds,log_price,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,instant_bookable_f,instant_bookable_t
2.0,1.0,0.0,87.0,1.0,1.0,4.219507705,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5.0,1.0,1.0,90.0,3.0,3.0,5.068904202,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.5,1.0,90.0,0.0,1.0,4.553876892,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,94.0,0.0,1.0,5.433722004,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,97.0,1.0,1.0,4.59511985,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,0.0,100.0,1.0,1.0,4.65396035,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,2.0,1.0,100.0,2.0,3.5,5.537334267,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,1.0,93.0,1.0,1.0,6.109247583,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5.0,1.0,1.0,90.0,2.0,2.0,5.416100402,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,1.0,1.0,100.0,3.0,3.0,5.579729826,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.5,1.0,100.0,1.0,1.0,3.784189634,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.5,1.0,93.2,2.0,3.5,5.105945474,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,96.0,1.0,3.0,5.966146739,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5.0,1.0,1.0,98.0,2.0,2.0,5.117993812,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5.0,1.0,1.0,100.0,1.0,3.0,5.438079309,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,1.0,94.0,0.0,1.0,6.395261598,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,1.0,93.0,1.0,2.0,4.700480366,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,1.0,99.2,1.0,1.0,5.043425117,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,87.0,1.0,1.0,4.59511985,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,97.8,1.0,1.0,5.857933154,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,100.0,1.0,1.0,5.991464547,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5.0,2.25,1.0,96.0,3.0,3.0,6.263398263,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.5,1.0,100.0,2.0,3.0,5.192956851,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,90.0,0.0,2.0,4.859812404,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,2.0,1.0,88.0,1.0,1.0,4.17438727,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,2.0,0.0,98.0,1.0,2.0,4.859812404,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,93.0,1.0,1.0,4.787491743,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,86.0,1.0,1.0,3.526360525,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2.0,0.5,0.0,96.0,1.0,1.0,4.094344562,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
6.0,1.5,1.0,93.0,3.0,3.5,4.836281907,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6.0,2.25,1.0,93.4,3.5,3.5,5.991464547,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,1.0,97.0,1.0,1.0,4.369447852,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0,2.25,1.0,100.0,3.5,3.5,6.691621639499999,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7.0,2.0,1.0,95.0,2.0,3.5,5.420534999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6.0,2.0,1.0,96.0,2.0,2.0,6.476972363,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,94.0,1.0,1.0,4.49980967,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,96.0,0.0,1.0,4.682131227,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,98.0,1.0,2.0,5.030437921,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5.0,1.0,1.0,83.0,2.0,2.0,5.616771098,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,80.5,1.0,1.0,3.17805383,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,98.6,1.0,1.0,5.703782475,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,1.0,88.0,1.0,1.0,4.605170186,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,1.0,0.0,91.0,0.0,3.0,5.129898715,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,1.5,1.0,80.5,1.0,3.5,4.077537444,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,80.5,1.0,1.0,4.442651256,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,0.0,100.0,1.0,1.0,4.787491743,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,1.0,87.0,0.0,2.0,4.852030264,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,1.0,1.0,87.0,3.0,3.0,5.298317367,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,89.0,1.0,1.0,4.49980967,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,1.0,91.4,1.0,2.0,4.248495242,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,83.0,1.0,1.0,4.49980967,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,1.0,98.0,1.0,1.0,3.663561646,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,2.0,1.0,84.0,1.0,2.0,4.007333185,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,96.0,1.0,2.0,4.49980967,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,1.0,98.0,1.0,1.0,4.510859507,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,98.0,1.0,1.0,3.951243719,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,2.0,1.0,98.0,1.0,1.0,4.248495242,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,99.0,0.0,1.0,4.605170186,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,97.6,1.0,2.0,6.109247583,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,95.0,1.0,1.0,3.688879454,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,0.0,99.0,1.0,1.0,3.688879454,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,1.0,92.8,1.0,1.0,3.713572067,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,1.0,89.0,0.0,1.0,4.442651256,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.0,2.25,0.0,93.2,3.5,3.5,6.691621639499999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4.0,1.5,1.0,100.0,2.0,1.0,5.521460918,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,100.0,1.0,1.0,4.477336814,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,2.0,1.0,100.0,3.0,3.5,5.480638923,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,1.5,1.0,99.0,3.0,3.5,5.192956851,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,99.0,2.0,3.0,3.737669618,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,98.6,1.0,2.0,5.010635294,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5.0,1.0,0.0,90.0,2.0,3.0,5.010635294,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,0.0,89.0,1.0,2.0,5.043425117,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,0.0,100.0,1.0,1.0,5.075173815,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7.0,2.25,1.0,93.0,3.5,3.5,5.241747015,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0,2.0,1.0,100.0,2.0,2.0,5.703782475,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.0,2.0,1.0,98.0,2.0,3.5,5.278114659,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,1.0,99.0,1.0,1.0,5.298317367,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,97.0,1.0,1.0,4.317488114,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
6.0,1.5,0.0,86.0,2.0,2.0,4.094344562,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,92.0,1.0,1.0,4.820281566,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,95.0,1.0,1.0,3.80666249,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,2.0,0.0,94.8,1.0,1.0,4.48863637,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,2.0,1.0,92.8,3.0,2.0,6.214608098,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.0,1.0,0.0,94.0,1.0,1.0,3.555348061,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,1.0,92.0,1.0,1.0,3.891820298,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,1.0,92.0,1.0,2.0,5.010635294,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5.0,2.25,1.0,96.0,2.0,3.0,6.529418838,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7.0,1.5,1.0,80.5,3.0,3.5,5.666426688,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,0.0,80.5,1.0,1.0,5.298317367,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,0.0,95.0,1.0,1.0,4.127134385,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,92.2,1.0,1.0,4.532599493,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,1.0,97.0,1.0,1.0,4.787491743,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
6.0,1.0,1.0,96.0,2.0,3.0,5.669880923,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,80.5,1.0,1.0,5.298317367,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,1.0,98.0,1.0,1.0,4.49980967,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,100.0,2.0,2.0,5.247024072,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,98.0,1.0,1.0,4.317488114,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,91.0,1.0,2.0,5.164785974,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,100.0,1.0,2.0,5.010635294,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,0.5,0.0,90.0,1.0,1.0,4.442651256,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,1.5,0.0,92.4,1.0,1.0,3.80666249,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,1.0,98.0,1.0,2.0,4.859812404,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,80.5,1.0,1.0,4.248495242,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,0.0,100.0,1.0,1.0,4.65396035,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6.0,2.25,1.0,100.0,2.0,3.0,5.575949103,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7.0,2.25,0.0,95.6,3.5,3.5,6.691621639499999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,0.0,87.0,1.0,1.0,4.007333185,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.5,1.0,97.4,1.0,1.0,5.010635294,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
7.0,2.0,1.0,93.0,3.0,3.5,5.703782475,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,0.0,96.4,2.0,2.0,5.164785974,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5.0,1.0,1.0,99.0,2.0,2.0,5.135798437,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,0.0,100.0,0.0,2.0,5.480638923,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5.0,1.0,1.0,95.0,2.0,3.5,4.49980967,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,0.0,100.0,1.0,1.0,5.783825182,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,93.0,1.0,1.0,4.59511985,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,95.0,1.0,1.0,5.105945474,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,2.0,0.0,97.0,2.0,2.0,5.521460918,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,92.0,1.0,1.0,4.605170186,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,96.0,1.0,1.0,3.80666249,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,94.0,1.0,1.0,4.934473933,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.0,2.0,1.0,100.0,2.0,3.0,5.480638923,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,0.0,100.0,1.0,1.0,4.356708827,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,1.0,92.8,0.0,1.0,6.691621639499999,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,1.0,93.0,2.0,2.0,5.298317367,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.0,1.0,1.0,95.0,2.0,3.0,5.579729826,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,1.0,80.5,1.0,1.0,4.382026635,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.5,1.0,99.0,1.0,1.0,4.49980967,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
6.0,2.0,1.0,100.0,2.0,3.0,5.926926026,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,1.0,94.0,0.0,2.0,5.010635294,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,1.0,1.0,91.0,2.0,2.0,5.857933154,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7.0,2.0,1.0,80.5,2.0,3.0,5.192956851,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,1.0,1.0,98.0,0.0,2.0,5.342334252,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
7.0,2.0,1.0,85.0,1.0,2.0,5.416100402,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,1.0,98.0,1.0,1.0,4.86753445,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,1.0,97.0,0.0,1.0,4.442651256,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,1.0,100.0,1.0,2.0,4.691347882,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.0,2.0,1.0,93.0,3.0,3.0,5.370638028,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,90.0,1.0,2.0,5.247024072,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,1.0,100.0,1.0,1.0,3.33220451,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,2.25,1.0,92.0,1.0,1.0,3.988984047,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,100.0,1.0,1.0,4.110873864,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,2.0,0.0,97.0,2.0,1.0,4.17438727,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,90.2,1.0,1.0,4.248495242,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,0.0,100.0,1.0,1.0,5.003946306,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,93.0,1.0,1.0,3.091042453,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,2.0,0.0,81.2,1.0,1.0,4.248495242,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,1.0,97.0,2.0,2.0,5.135798437,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,93.0,0.0,1.0,4.49980967,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.5,1.0,90.0,1.0,1.0,4.317488114,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,1.0,1.0,89.0,2.0,3.5,4.59511985,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,80.5,1.0,1.0,4.553876892,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,0.0,92.2,1.0,1.0,5.521460918,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,98.0,1.0,1.0,3.688879454,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
6.0,1.0,1.0,89.8,1.0,3.0,4.317488114,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,1.0,92.6,1.0,2.0,5.560681631,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,2.25,1.0,96.0,1.0,2.0,4.094344562,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
6.0,1.0,1.0,91.0,2.0,3.5,5.521460918,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,96.2,1.0,1.0,4.356708827,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,1.0,93.0,1.0,1.0,4.248495242,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,95.0,1.0,1.0,4.060443011,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,96.0,1.0,1.0,4.17438727,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,1.0,100.0,1.0,1.0,5.030437921,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,2.0,0.0,99.0,1.0,2.0,5.521460918,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,1.0,1.0,88.0,2.0,3.0,5.164785974,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,96.0,1.0,2.0,5.010635294,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.5,1.0,87.0,1.0,1.0,3.931825633,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,1.0,1.0,97.0,2.0,2.0,5.468060141,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,87.0,0.0,1.0,5.513428746,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,2.0,0.0,93.0,1.0,1.0,4.060443011,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5.0,1.0,0.0,91.4,3.0,3.5,4.86753445,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,0.0,92.0,1.0,1.0,4.465908119,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,94.8,1.0,1.0,2.995732274,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
7.0,1.0,1.0,89.0,2.0,2.0,5.298317367,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,2.0,0.0,98.8,2.0,2.0,4.787491743,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.5,1.0,90.0,1.0,1.0,3.663561646,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0,2.25,0.0,96.0,3.0,3.0,6.691621639499999,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,93.0,1.0,1.0,4.317488114,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,1.0,0.0,100.0,0.0,1.0,4.86753445,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.4,1.0,80.5,1.0,1.0,4.356708827,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,100.0,1.0,1.0,4.077537444,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.1,0.0,89.0,1.0,2.0,3.912023005,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
4.0,1.0,1.0,100.0,1.0,1.0,4.49980967,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,2.0,1.0,86.0,1.0,1.0,3.80666249,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6.0,1.0,1.0,100.0,2.0,3.0,5.857933154,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0,2.0,1.0,100.0,3.0,3.5,5.676753802,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6.0,2.0,1.0,96.0,2.0,2.0,5.293304825,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.5,1.0,100.0,1.0,1.0,4.584967479,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.5,0.0,97.0,1.0,1.0,4.744932128,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,2.0,0.0,96.6,2.0,2.0,4.553876892,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,2.25,0.0,100.0,3.0,3.0,6.652863029,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,2.0,0.0,95.0,1.0,2.0,3.555348061,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2.0,0.5,0.0,100.0,1.0,2.0,3.610917913,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6.0,1.5,1.0,99.0,2.0,2.0,5.768320996,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,1.0,99.0,0.0,2.0,4.94875989,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,98.0,1.0,1.0,4.17438727,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,93.0,1.0,1.0,3.912023005,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,0.0,84.0,1.0,1.0,5.220355825,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,1.0,100.0,1.0,2.0,5.293304825,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,98.0,1.0,1.0,4.828313737,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,90.0,1.0,1.0,4.521788577,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,98.0,1.0,1.0,5.669880923,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,80.5,1.0,1.0,3.610917913,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,1.0,97.0,2.0,2.0,5.501258211,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,2.25,1.0,91.0,1.0,2.0,4.356708827,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.5,1.0,96.0,1.0,1.0,4.59511985,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6.0,1.5,1.0,100.0,3.0,3.0,5.298317367,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.0,2.0,1.0,80.5,3.5,3.5,5.631211782,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,0.0,84.6,1.0,1.0,4.605170186,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3.0,1.0,0.0,100.0,1.0,2.0,4.605170186,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,95.0,1.0,2.0,3.663561646,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
7.0,2.25,1.0,90.4,3.5,3.5,6.244166901,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,0.0,94.0,1.0,1.0,5.164785974,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3.0,1.0,0.0,95.0,1.0,1.0,4.49980967,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,1.0,92.0,1.0,2.0,4.744932128,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6.0,1.0,1.0,97.0,2.0,3.5,4.86753445,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0,2.0,1.0,100.0,2.0,3.5,4.976733742,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6.0,2.0,1.0,90.0,2.0,3.0,5.459585514,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,1.0,1.0,97.0,2.0,2.0,4.787491743,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,100.0,1.0,1.0,4.442651256,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,93.0,1.0,1.0,4.859812404,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.0,1.0,1.0,98.0,1.0,1.0,4.65396035,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
7.0,2.25,1.0,80.5,3.5,3.5,5.857933154,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.0,1.0,1.0,100.0,1.0,1.0,4.744932128,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
